word,PG,source
gamma,(rays),2017_ACF_Fall/CMU_A_Kansas_State_A_Liberty_A_McGill_B.pdf
ganbei,(gone-BAY),Wiener
gangliosides,(GANG-lee-oh-sides),nsc18/14.txt
gardellino,(ill gar-day-LEE-noh),Wiener
gasin,(gah-sheen),2017_NASAT/Round_10.pdf
gauchos,(GOW-chos),Wiener
gauge,(gayj),2017_NASAT/Round_01.pdf
gauge,(gayj),2018_ACF_Regionals/E._Delaware_A_+_Kentucky_A_+_Cambridge_A.pdf
gefilte,(guh-FILL-tuh),2018_CMST/07.pdf
gegenschein,(GAY-gun-shine),nsc18/17.txt
geisha,(GAY-shuh),Wiener
gematria,(geh-MAH-tree-ah),nsc18/17.txt
geodesics,(geo-DEE-sicks),nsc18/03.txt
geodesy,(jee-AH-duh-see),2018_CMST/12.pdf
geoducks,(GOO-ee-ducks),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
geoid,(JEE-oyd),Wiener
gerousia,(ger-OO-see-uh),Wiener
gerund,(JAIR-und),nsc18/16.txt
gestalt,(gush-TAHLT),2018_CMST/12.pdf
gibberellins,(JIB-er-ELL-ins),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
gigue,(zheeg),2017_NASAT/Round_16.pdf
gigue,(zheeg),2018_CMST/10.pdf
gigue,(zheeg),nsc16/23.txt
gigue,(zheeg),nsc18/19.txt
giubba,(JOO-bah),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
giusto,(JOO-stoh),2018_ACF_Regionals/Q._Tiebreakers_+_Replacements.pdf
gjakmarrja,(jok-MAR-juh),Wiener
glasnost,(GLAZ-nahst),Wiener
glatiramir,(GLA-tir-aa-mir),Wiener
glatt,(GLOTT),Wiener
glial,(GLEE-uhl),Wiener
glissando,(gliss-AHN-doh),Wiener
glmnet,(glim-net),2017_ACF_Fall/Amherst_A_Clemson_Waterloo_UL_Lafayette_WKU_A.pdf
glochids,(GLOW-kids),nsc18/13.txt
glockenspiel,(GLOCK-en-shpeel),2018_ACF_Regionals/Q._Tiebreakers_+_Replacements.pdf
glossopharyngeal,(GLAH-soh-fuh-RIN-jee-ul),Wiener
gluconeogenesis,(GLOO-co-NEE-oh-genesis),Wiener
glutathione,(gloot-uh-THIGH-own),nsc18/02.txt
glycogen,(GLAI-co-jen),Wiener
glycolysis,(glai-KAHL-ih-sis),Wiener
glyoxylate,(glai-OCK-sul-ate),Wiener
gneiss,(nice),Wiener
gnostic,(NOSS-tick),Wiener
godar,(GOH-dar),Wiener
goethite,(GUR-tite),Wiener
goetta,(GETT-ah),nsc17/10.txt
gohonzon,(go-hone-zone),2018_ACF_Regionals/R._Editors_1.pdf
golem,(GOH-lem),Wiener
golpe,(GOAL-pay),2018_IQBT_NASAT/Packet_06.pdf
gonadotropin,(go-NAH-do-troh-pin),Wiener
gopis,(GOH-peez),Wiener
grana,(GRAH-nuh),Wiener
grand nu,(new),Wiener
granulocytes,(GRAN-yoo-luh-sites),Wiener
granulosum,(GRAN-you-low-sum),Wiener
gravitropism,(GRA-vih-trohp-izm),Wiener
grisaille,(griz-EYE),2018_ACF_Regionals/E._Delaware_A_+_Kentucky_A_+_Cambridge_A.pdf
grisaille,(griz-EYE),umdfall17/ue.txt
grotta vecchia,(GROW-tah VECK-yah),2018_CMST/01.pdf
grrrl,(girl),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
guaguancó,(gwa-gwan-KOH),2017_ACF_Fall/Editors_2.pdf
guaguancó,(gwa-gwan-KOH),mysterium/03.txt
guaiacol,(GWAI-uh-col),2018_CMST/15.pdf
guaiacum,(GWAH-yah-cum),nsc17/08.txt
guaiacum,(GWY-uh-kum),nsc18/05.txt
guerriero,(gair-YAIR-oh),nsc18/09.txt
gunas,(GOO-nas),2017_ACF_Fall/Gettysburg_A_Georgia_B_Wright_State_A_Zurich.pdf
gunasthana,(GOON-sthah-nah),nsc16/07.txt
guqin,(goo-CHIN),Wiener
guqin,(goo-cheen),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
guyots,(ghee-YO’s),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
gyri,(JYE-rye),nsc17/09.txt
gyrobicupola,(gyro-by-KYOO-puh-luh),2018_CMST/13.pdf
güiros,(GWEE-rohz),2018_CMST/15.pdf
hCAP18,(h-CAP-eighteen),Wiener
ha-Notsri,(ha-notes-REE),nsc17/20.txt
haecceity,,2018_IQBT_NASAT/Packet_06.pdf
haeccity,(HIKE-sit-ee),Wiener
haftarah,(hahf-TAR-uh),Wiener
halo-halo,(hollow-hollow),2017_NASAT/Round_18.pdf
halogenation,(HAL-uh-gen-ay-shun),Wiener
hamantaschen,(HOM-in-TAH-shin),2017_ACF_Fall/Berkeley_B_Cambridge_C_Louisville_A_Rochester_A.pdf
hamartia,(ha-MAR-sha),2017_ACF_Fall/Editors_2.pdf
haplodiploidy,(ha-ploh-DIH-ploi-dee),Wiener
haraam,(hah-RAHM),Wiener
hastilude,(HAST-uh-lood),2018_IQBT_NASAT/Packet_07.pdf
heavily-enjambed,(en-JAMMED),nsc18/15.txt
hechsher,(HEK-shur),Wiener
heizhai,(hey-jye),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
heliopause,(HEEL-ee-oh-pause),nsc18/02.txt
helot,(HEH-lot),Wiener
helots,(HELL-uts),2018_CMST/12.pdf
hemagglutinin,(heem-uh-GLUT-uh-nin),Wiener
hematoxylin,(hee-ma-TOX-ilin),nsc18/24.txt
heme,(heem),nsc18/09.txt
hemochromatosis,(HEE-moh-kroh-ma-TOH-sis),Wiener
hendecasyllabics,(HEN-dek-uh-sil-AA-biks),Wiener
henequen,(HEN-uh-kwen),Wiener
heparin,(HEP-uh-rin),Wiener
hero,(es),2018_IQBT_NASAT/Packet_17.pdf
hesychasm,(HESS-ih-KAZ-um),2018_IQBT_NASAT/Packet_13.pdf
heterokaryon,(het-er-o-KAR-ee-on),Wiener
heterokaryotic,(hetero-carryotic),2017_NASAT/Round_06.pdf
heut',(hoit),2017_ACF_Fall/JHU_B_McGill_A_NYU_A_UCSD_A.pdf
hevel,(HEH-vell),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
hexacyanoferrate,(II),mysterium/09.txt
hexameter,(hex-AM-uh-ter),2018_IQBT_NASAT/Packet_16.pdf
hexokinase,(hex-oh-KAI-nayz),Wiener
hexosaminidase A,(hexose-uh-MIN-ih-dace AY),nsc18/14.txt
hindewhu,(HIN-duh-woo),2017_NASAT/Round_07.pdf
hiragana,(HEER-uh-gah-nuh),Wiener
homily,(HOM-uh-lee),2017_NASAT/Round_13.pdf
homily,(HOM-uh-lee),nsc18/15.txt
homologous,(huh-MAH-luh-guss),nsc18/19.txt
homoousios,(home-oh-OO-see-us),Wiener
honden,(HAWN-den),Wiener
horn solo,(read slowly),2018_IQBT_NASAT/Packet_11.pdf
hotri,(HOH-tree),Wiener
houris,(HOO-rees),nsc17/10.txt
hwær cwom,(hwair quome),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
hybridoma,(hai-brid-OH-muh),Wiener
hydroxyapatite,(hai-DROK-see-APP-eh-tite),Wiener
hydroxyl,(hi-DROX-ill),nsc18/05.txt
hydroxylated,(hai-DROKS-sil-ey-ted),Wiener
hyphae,(HY-fay),2017_NASAT/Round_06.pdf
hyphal,(HY-full),2017_NASAT/Round_06.pdf
hypnopoedia,(hip-no-PEED-ee-uh),Wiener
hypnozoites,(hip-no-ZOH-ites),nsc17/14.txt
iPSCs,(eye-P-S-C's),2017_NASAT/Round_09.pdf
iTRAQ,(eye-track),2018_CMST/03.pdf
iambic,(eye-AM-bic),2018_IQBT_NASAT/Packet_02.pdf
iduronate-2-sulfatase,(id-UH-roan-ate-two-SULF-uh-tace),Wiener
idée fixe,(EE-duh fix),Wiener
idée fixe,(ee-day FEEKS),nsc17/19.txt
idée fixe,(ee-day FEEKS),nsc18/04.txt
igotshwa,(ee-GOT-shwuh),Wiener
ijma,(EEJ-muh),Wiener
iklwa,(EEK-wah),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
imine,(IM-een),2017_NASAT/Round_15.pdf
impedance,(im-PEE-dance),2018_IQBT_NASAT/Packet_04.pdf
incubus,(ING-kyoo-bus),2018_CMST/03.pdf
infundibulum,(IN-fun-DIB-yoo-lum),Wiener
ingharese,(een-gah-REH-zeh),2018_ACF_Regionals/I._Missouri_A_+_JHU_C_+_McGill_A.pdf
ingharese,(in-gah-RAY-zay),nsc17/12.txt
injera,(in-JAIR-ah),Wiener
injera,(in-JAIR-uh),2018_IQBT_NASAT/Packet_18.pdf
innovative,(IN-uh-VATE-iv),nsc18/03.txt
inoGo tied,(IHN-uh-goh-TIDE),Wiener
instantiations,(in-stan-tee-EY-shunz),Wiener
intaglio,(in-TAL-yo),2017_NASAT/Round_14.pdf
interferometer,(INT-er-fuh-RAH-muh-ter),Wiener
inviscid,(in-VISS-id),nsc18/05.txt
iqama,(EE-kah-mah),Wiener
iraikudigal,(EE-rye-KOO-dig-all),2018_IQBT_NASAT/Packet_01.pdf
iridium (I),(one),mysterium/10.txt
islets of Langerhans,(EYE-lits of LONG-er-hons),nsc18/17.txt
isochoric,(eye-so-CORE-ick),nsc17/13.txt
isochron,(ICE-oh-KRON),2018_IQBT_NASAT/Packet_15.pdf
isoeugenol,(iso-YOO-gen-all),2018_CMST/15.pdf
isomerization,(ai-SAHM-er-iz-EY-shun),Wiener
isomerizes,(ai-SAHM-uh-raiz-ezz),Wiener
ispán,(EESH-pahn),2018_CMST/03.pdf
jahiliyyah,(jah-HEE-lee-yah),nsc17/18.txt
jati,(JUH-tee),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
jentillak,(JEN-tee-lahk),2017_NASAT/Round_04.pdf
jeu de paume,(zhuh de POHM),nsc17/13.txt
jindan,(jeen-DON),nsc17/01.txt
jinja,(JIN-juh),Wiener
jinshi,(JEEN-shurr),2018_IQBT_NASAT/Packet_07.pdf
jinshi,(JEEN-sure),2017_NASAT/Round_18.pdf
joik,(YO-eek),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
jokulhlaup,(YOH-kull-ay-upp),nsc16/08.txt
jondaenmal,(chohn-den-mahl),2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf
jouissance,(JEW-ee-suhnce),Wiener
jouissance,(zhwee-SAWNS),nsc17/09.txt
juche,(JOO-chay),Wiener
juche,(JOO-cheh),2018_IQBT_NASAT/Packet_03.pdf
jñana,(GYAH-nuh),nsc17/03.txt
jñana,(NYAH-nuh),nsc18/12.txt
jökulhlaup,(YO-kul-hloip),mysterium/12.txt
kami,(KAH-mee),Wiener
kapparot,(kah-pah-ROTE),umdfall17/12.txt
katabasis,(KAH-tuh-BAH-sis),Wiener
katakana,(KAH-tuh-kah-nuh),Wiener
kempul,(kum-POOL),nsc18/09.txt
kenban,(KEM-bahn),nsc17/11.txt
keratinocyte,(care-uh-TIN-oh-site),Wiener
keratinocytes,(care-UH-tin-OH-cytes),Wiener
keres,(KAY-ress),2017_NASAT/Round_16.pdf
ketoacidosis,(KEE-toh-aa-sid-OH-sis),Wiener
ketobemidone,(KEY-toh-bem-EH-doan),Wiener
ketoglutarate,(kee-toe-GLOO-tuh-rate),Wiener
ketone,(KEY-tohn),Wiener
ketuvim,(k’too-VEEM),2018_ACF_Regionals/S._Editors_2.pdf
kevaljnana,(KEH-vul-NYAN),nsc16/07.txt
khandroma,(con-DROH-muh),nsc17/12.txt
khipus,(KEE-poos),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
khoomei,(HO-may),nsc18/17.txt
khum,(KOOM),Wiener
khutba,(KOOT-buh),Wiener
ki l’olam khasdoh,(“kee leh-oh-LOM hoss-DOH”),mysterium/13.txt
kibbutzim,(kee-boot-SEEM),nsc18/20.txt
kibyōshi,(keeb-YO-shee),2018_ACF_Regionals/R._Editors_1.pdf
kinase,(KAI-nayz),Wiener
kinetochore,(kin-ET-oh-core),Wiener
kinetochore,(kin-ET-oh-core),nsc16/11.txt
kinoks,(KEE-noks),Wiener
kippah,(kee-PAH),mysterium/03.txt
klepht,(cleft),Wiener
klismos,(KLIZ-mohz),Wiener
knout,(NOWT),nsc18/15.txt
koans,(COH-an),Wiener
koans,(KOH-ons),2018_IQBT_NASAT/Packet_18.pdf
kohav,(COH-hov),Wiener
kolam,(KO-lum),2017_ACF_Fall/Cambridge_B_Knox_A_MSU_A_UConn_A.pdf
kombuis,(kom-BOUSE),nsc17/04.txt
kombuis,(“kom-BOWSH”),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
kore,(CORE-ay),2018_IQBT_NASAT/Packet_07.pdf
korech,(core-EKH),nsc17/04.txt
krakowiak,(krah-KOH-vee-ack),nsc16/25.txt
kriging,(KRIGG-ing),2018_IQBT_NASAT/Packet_15.pdf
kulak,(KOO-lock),Wiener
kun-yomi,(KUN-yoh-mee),Wiener
kunitsukami,(koo-NEETS-kami),2017_NASAT/Round_07.pdf
kurultai,(kuh-ROOL-tai),Wiener
kējǔ,(kuh-joo),mysterium/03.txt
l'had'lik neir,(luh-HOD lick-NAIR),Wiener
lacteals,(LACK-tee-ulls),2017_NASAT/Round_02.pdf
lacunae,(lah-COO-nay),nsc16/15.txt
ladrillo,(la-DREE-yoh),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
laicité,(lye-sit-EY),Wiener
laissez-faire,(less-ay-FAIR),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
lamassu,(LAH-mah-soo),2018_IQBT_NASAT/Packet_07.pdf
lamellae,(la-MEL-ee),Wiener
lamellae,(luh-MELL-ay),nsc17/19.txt
laminopathies,(la-min-AH-path-eez),Wiener
landler,(LAND-ler),Wiener
landmass,(es),nsc18/21.txt
landsknechte,(LANDS-kuh-nekt-uh),Wiener
langue,(LONG),Wiener
lanthanide,(LAN-thun-ide),Wiener
lapin,(lah-PENG),Wiener
lapis lazuli,(LAH-pis LAH-zoo-lai),Wiener
lascia fare mi,(LAH-shah FAH-reh MEE),2018_ACF_Regionals/R._Editors_1.pdf
lassan,(LAW-shawn),2017_NASAT/Round_09.pdf
lassan,(LAW-shawn),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
lassan,(LAW-shawn),nsc17/21.txt
laudanum,(LAWD-un-um),Wiener
lauryl,(LAW-rill),nsc18/04.txt
le mot juste,(luh moh joost),mysterium/06.txt
lead,(II),2018_IQBT_NASAT/Packet_13.pdf
led by Eugène Viollet-le-Duc,(oo-JEN vee-oh-LAY luh dook),mysterium/10.txt
legato,(leh-GOT-oh),Wiener
leggiero,(lej-JEH-roh),2018_ACF_Regionals/E._Delaware_A_+_Kentucky_A_+_Cambridge_A.pdf
leghemoglobin,(leg-hemoglobin),nsc18/20.txt
leightweight chocker,(late-wait CHOCK-er),nsc17/07.txt
leitmotif,(LIGHT-moe-teef),Wiener
leitmotifs,(LIGHT-moh-TEEFS),nsc17/12.txt
lestes,(LESS-teez),Wiener
letter,(pee),mysterium/09.txt
lettres de cachet,(LET-ruh duh kah-SHAY),nsc17/11.txt
leukemia,(ALL),mysterium/03.txt
leukemia,(AML),mysterium/03.txt
leukemia,(CLL),mysterium/03.txt
leukemia,(CML),mysterium/03.txt
leukocyte,(LOO-koh-site),Wiener
leukotriene,(LUKE-oh-TRY-een),nsc18/14.txt
liberté,(lib-er-TAY),Wiener
lichen,(LIKE-en),Wiener
lied,(leed),2018_IQBT_NASAT/Packet_06.pdf
lied,(leed),Wiener
lied,(leed),nsc18/02.txt
lieder,(LEE-der),nsc18/12.txt
ligands,(LIG-unds),nsc18/11.txt
line,(test),nsc17/11.txt
line,(test),nsc17/11.txt
lipofuscin,(lye-poh-FEW-shin),2017_NASAT/Round_01.pdf
loas,(LOW-uzz),Wiener
logos,(LOH-gohs),Wiener
lozenge,(LAHzunj),2018_CMST/10.pdf
luciferase,(loo-SIFF-er-ayz),Wiener
lulav,(loo-LAHV),nsc18/19.txt
lunedi,(LOO-nay-dee),Wiener
lyonization,(LAI-uhn-uh-zay-shun),Wiener
lysozyme,(LAI-so-zaim),Wiener
látigo,(LAH-tee-go),nsc18/11.txt
l’Eclisse,(lay-KLEESE),2018_IQBT_NASAT/Packet_01.pdf
m,(muh-COM),2016_Terrapin/Packet_04.pdf
mGluR5,(EM-glue-ARE five),Wiener
machete,(muh-SHET-chee),2017_NASAT/Round_02.pdf
macula densa,(MAK-yoo-luh DEN-suh),Wiener
made from a I–vi–ii–V,(one six two five),2018_IQBT_NASAT/Packet_02.pdf
madreporite,(MAD-rep-ore-ite),Wiener
magneton,(MAG-nuh-tahn),Wiener
mahjong,(MAH-zhong),nsc18/22.txt
mahout,(muh-HOWT),nsc17/06.txt
malloc,(MAL-uck),nsc18/03.txt
malonyl-CoA,(co-A),2018_CMST/10.pdf
manioc,(MAN-yoc),Wiener
manunkind,(man-unkind),nsc18/15.txt
maquiladoras,(mah-KEE-lah-DOR-ahz),Wiener
maquis,(mah-KEE),nsc18/14.txt
marimo,(MAH-ree-moh),Wiener
maror,(mah-ROAR),2017_NASAT/Round_09.pdf
marranos,(mah-RAH-nos),Wiener
marziale,(marts-ee-AH-lay),2018_CMST/09.pdf
maskilim,(mah-skee-leem),mysterium/13.txt
mataiotes,(mah-tah-YO-tays),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
matte,(mat),2018_CMST/05.pdf
matzah,(MOT-suh),Wiener
mauvaise foi,(moh-VEZZ FWAH),nsc18/02.txt
mazurka,(muh-ZUR-cah),Wiener
megaron,(MEG-uh-ron),Wiener
meiosis,(mai-OH-sis),Wiener
meiotic,(my-AH-tick),Wiener
mensalao,(men-suhl-OW),Wiener
merengue,(muh-REN-gay),mysterium/12.txt
merotelic,(MERE-oh-tel-ick),nsc16/11.txt
mes,(MACE),2018_IQBT_NASAT/Packet_18.pdf
mesenchymal,(meh-ZANK-uhmull),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
mesenchyme,(MEZ-eng-kahym),Wiener
mesohyl,(MEH-zoh-hill),Wiener
mestnichestvo,(MEST-nee-CHEST-voh),Wiener
metatherian,(meh-ta-THEER-ee-an),Wiener
metazoan,(met-uh-ZOH-an),Wiener
methanochondroitin,(meh-THAN-oh-con-DROY-tin),Wiener
methimazole,(meth-imazole),nsc18/23.txt
methionine,(muh-THIGH-oh-neen),Wiener
methyl salicylate,(suh-LISS-ill-ate),Wiener
metopes,(MEH-toh-peez),nsc17/08.txt
metopes,(meh-TOH-payz),Wiener
mevalonate,(meh-VAL-oh-nate),Wiener
mezzotint,(MET-so-tint),2017_NASAT/Round_14.pdf
mfecane,(emf-uh-KAH-nay),Wiener
mfecane,(um-feh-KAH-nay),2016_Terrapin/Packet_13_Finals_1.pdf
micropyle,(MIKE-ro-pie-ul),Wiener
midichlorians,(MID-ee-CLORE-ee-unz),Wiener
miglior,(meel-YORE),nsc17/12.txt
mihna,(MIKH-nuh),nsc17/03.txt
millefleurs,(MEEL-flurr),nsc17/03.txt
millet,(mee-LET),Wiener
mishloach manot,(meesh-LO-akh mah-NOTE),2017_ACF_Fall/Berkeley_B_Cambridge_C_Louisville_A_Rochester_A.pdf
misled,(miss-LED),nsc18/16.txt
missi dominici,(MEE-see doh-min-EE-chee),Wiener
mita,(MEE-tuh),Wiener
mitnagdim,(meet-nog-DEEM),nsc18/22.txt
mitochondria,(MYE-tuh-KON-dree-uh),Wiener
mitral,(MITE-rul),Wiener
mitzvot,(meets-VOTE),2018_IQBT_NASAT/Packet_13.pdf
mitzvot,(meets-VOTE),nsc18/17.txt
mizu no oto,(mee-ZUU no oh-TOH),nsc18/07.txt
moai,(moh-AI),Wiener
moi,(sem-WAH),nsc17/09.txt
mole,(MOLE-ay),mysterium/04.txt
molon labe,(LAH-bay),Wiener
mua roi nuoc,(MOO-uh zoy NIH-uck),nsc17/24.txt
muezzin,(moo-EH-zin),2018_CMST/15.pdf
multiplied by,(read slowly),nsc18/10.txt
murmillones,(mur-mil-OH-nayz),Wiener
muscimol,(MUSK-im-all),Wiener
mycorrhizae,(my-KOR-ih-zay),nsc18/05.txt
myeloblast,(MAI-loh-blast),Wiener
myosin,(MY-uh-sin),Wiener
myrmecochory,(MYRRH-meh-cok-oar-ee),Wiener
myrrh,(murr),nsc18/02.txt
myrrh,(murr),nsc18/11.txt
nabiximols,(na-BIX-ih-malls),nsc18/05.txt
nadziak,(nah-jack),2018_ACF_Regionals/I._Missouri_A_+_JHU_C_+_McGill_A.pdf
naiad,(NYE-ad),2018_IQBT_NASAT/Packet_06.pdf
naiad,(NYE-add),2017_NASAT/Round_14.pdf
naraka,(NUH-ruh-kuh),2016_Terrapin/Packet_08.pdf
natriuresis,(NAY-tree-yur-EE-siss),nsc18/10.txt
nekyia,(neh-KOO-yah),nsc17/02.txt
nematodes,(NEE-muh-tohdz),Wiener
netilat yadayim,(ne-til-AT YA-da-yeem),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
neumes,(noomz),nsc18/15.txt
neuraminidase,(NUHR-am-in-uh-dayse),Wiener
neusis,(NOO-siss),nsc18/07.txt
nevi’im,(neh-vee-EEM),2018_ACF_Regionals/S._Editors_2.pdf
niacin,(NAI-ah-sin),Wiener
nianfo,(n’YEN-foh),2018_IQBT_NASAT/Packet_14.pdf
nicknamed Héroïde-élégiaque,(ay-roh-EED ay-lay-ZHAHK),nsc17/21.txt
nifedipine,(nih-FED-ih-peen),2018_IQBT_NASAT/Packet_01.pdf
niizh manidoowag,(neezh muh-nih-DOH-wug),2018_CMST/08.pdf
nkisi,(in-KEE-see),nsc17/24.txt
nolite te bastardes carborundorum,(NOH-lee-tay TAY bas-TAR-dace car-boh-run-DOH-rum),nsc18/01.txt
nomes,(NOH-mees),2018_ACF_Regionals/R._Editors_1.pdf
noneism,(NUN-ism),2018_CMST/13.pdf
notte,(lah NOT-tay),Wiener
nuclear,(weapon),nsc16/Extras.txt
nucleolus,(NOO-klee-uh-lus),Wiener
nucleophile,(NEW-klee-oh-file),Wiener
nucleotide,(NOOK-lee-uh-tide),Wiener
nudibranchs,(NOO-dih-branks),nsc18/20.txt
nueva canción,(n’WAY-vah kon-see-OWN),2018_IQBT_NASAT/Packet_15.pdf
nuraghi,(noo-RAH-ghee),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
nutation,(noo-TAY-shun),Wiener
nádleehí,(nahd-LAY-hee),2018_CMST/08.pdf
nápěvky mluvy,(NAH-pev-kee m’LOO-vee),2018_IQBT_NASAT/Packet_04.pdf
nēnē,(nay-nay),nsc17/03.txt
oases,(oh-AY-seez),2018_IQBT_NASAT/Packet_11.pdf
objet petit a,(ob-JAY puh-TEET AH),2018_ACF_Regionals/Q._Tiebreakers_+_Replacements.pdf
objet petit a,(ob-JAY puh-TEET AH),2018_IQBT_NASAT/Packet_16.pdf
ocarina,(oh-kuh-REE-nuh),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
ocelli,(oh-SELL-eye),nsc17/24.txt
ochre,(OH-kur),Wiener
octadecanoid,(OK-ta-DEK-uh-noid),nsc18/09.txt
oestrus,(ESS-truss),nsc17/12.txt
of Bil'in,(beel EEN),2017_NASAT/Round_04.pdf
of Samoa,(or equivalents),nsc18/21.txt
of Études-Tableaux,(ay-TOOD tabLOW),2017_NASAT/Round_08.pdf
of,(the),2017_ACF_Fall/CMU_A_Kansas_State_A_Liberty_A_McGill_B.pdf
oligomerization,(uh-LIG-omer-ization),2017_NASAT/Round_14.pdf
ombre,(OM-bur),2018_CMST/14.pdf
omerta,(oh-MAIR-tuh),Wiener
on ,(Jorge Luis),nsc18/23.txt
on-yomi,(AHN-yoh-mee),Wiener
ondes Martenot,(ond mart-NO),2016_Terrapin/Packet_12.pdf
ondes Martenot,(ond mart-NO),nsc18/06.txt
oocyte,(OH-oh-site),Wiener
oocytes,(OH-uh-sites),nsc17/21.txt
oogenesis,(OH-oh-genesis),nsc18/19.txt
ooids,(oh-oy-ds),nsc16/04.txt
oolitic,(OH-uh-lit-ik),Wiener
ophicleide,(OFF-ih-clyde),nsc17/15.txt
ophicleides,(OFF-ih-clydes),nsc18/04.txt
oprichniki,(ah-PREESH-neek),Wiener
oprichnina,(op-RICH-ee-nuh),Wiener
or,(cholera),umdfall17/09.txt
orgone,(“or-GOH-nay”),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
oriT,(oh-ree-T),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
orthochronous,(or-THOK-ruh-nuss”),2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf
osculating,(OS-kyuh-lay-ting),Wiener
osculum,(OSS-kyoo-lum),Wiener
osmolarity,(oz-mo-LAIR-it-ee),Wiener
osteoclasts,(OSS-tee-oh-clasts),Wiener
otonality,(OH-tonality),2018_CMST/15.pdf
ouabain,(wah-BAY-in),nsc18/10.txt
outis,(OO-teess),nsc17/18.txt
ovale,(oh-VA-lee),Wiener
ovule,(AHV-yool),Wiener
oxidative,(ox-ih-DAYT-iv),Wiener
oxyrhynchus,(ox-ee-RINK-us),2018_ACF_Regionals/R._Editors_1.pdf
oxytocin,(OCK-see-TOH-sin),Wiener
padawan,(PAH-duh-wahn),Wiener
padparadscha,(POD-par-ODD-shuh),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
paella,(pay- EY-yah),Wiener
palaver,(puh-LAV-er),2018_CMST/04.pdf
palazzi,(pah-LOT-see),2018_CMST/03.pdf
panchāmrita,(punch-AHM-rit-uh),2016_Terrapin/Packet_07.pdf
pankration,(pan-KRA-tee-on),Wiener
paracetamol,(PAIR-uh-CEET-uh-mall),Wiener
parallelepiped,(para-LEL-uh-PIPE-id),nsc17/03.txt
paramo,(pah-RAH-moh),Wiener
paraphyletic,(para-fai-LET-ik),Wiener
parenchyma,(puh-RANK-uh-muh),2018_IQBT_NASAT/Packet_05.pdf
parietal,(puh-RAI-uh-tul),Wiener
parton,(PAR-tawn),nsc18/12.txt
pas de deux,(pah duh DUH),2017_NASAT/Round_04.pdf
pas de deux,(pah duh doo),nsc18/17.txt
passacaglia,(PASS-uh-KAG-lee-uh),Wiener
passacaglia,(pah-sah-CALL-yah),2018_ACF_Regionals/L._UCSD_A_+_UF_A_+_JHU_D.pdf
passacaglia,(pah-sah-CALL-yah),nsc18/01.txt
passacaglia,(pah-sah-CALL-yah),nsc18/20.txt
pathos,(PAHT-hos),Wiener
peethams,(PEE-tums),2018_CMST/07.pdf
peignoir,(pane-WAHR),2018_CMST/01.pdf
penché,(“pon-SHAY”),mysterium/13.txt
peptidoglycan,(PEP-tid-oh-GLEYE-can),Wiener
peptidyltransferase,(PEP-tidd-ul-TRANS-fer-eyz),Wiener
perejil,(peh-reh-HEEL),nsc17/17.txt
perestroika,(peh-ress-TROY-kuh),Wiener
periodic,(pur-eye-ODD-ic),2018_CMST/07.pdf
periodic,(pur-eye-ODD-ick),2018_CMST/06.pdf
peripatric,(per-uh-PAT-rik),Wiener
perpetuum mobile,(MOH-bee-lay),Wiener
