word,PG,source
Zhuangzhi and Laozi,(JWANG-zuh and LOUD-zuh),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Zhuangzi,(JWONG-dzuh),2017_NASAT/Round_09.pdf|2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf|2018_ACF_Regionals/R._Editors_1.pdf
Zhuangzi,(JWONG-ze),2017_ACF_Fall/Amherst_A_Clemson_Waterloo_UL_Lafayette_WKU_A.pdf
Zhuangzi,(jwong-tzuh),2018_IQBT_NASAT/Packet_11.pdf
Zhuge Liang,(JOO-guh LYONG),nsc16/25.txt
Zhuge Liang,(JOO-guh lyong),nsc17/01.txt
Zhuolu,(JWOH-loo),2017_NASAT/Round_15.pdf
Zhāng Liáng,(jong lyong),2016_Terrapin/Packet_01.pdf
Zibaldone,(dzee-ball-DOH-nay),nsc17/23.txt
Zihuatanejo,(zee-wah-tah-NAY-ho),2017_ACF_Regionals/P_-_Editors_3.pdf
Zika,(ZEE-kah),nsc17/14.txt
Zinke,(zinky),nsc18/01.txt
Zipporah,(zip-OR-ah),Wiener
Zisi,(DZUH-suh),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Zisi,(TSUH-suh),2018_IQBT_NASAT/Packet_20.pdf|smt/11.txt
Zisi’s,(TSUH-suh’s),2018_IQBT_NASAT/Packet_20.pdf
Ziusudra,(zee-oo-SOO-drah),nsc17/01.txt
Zlonice,(ZLO-neets),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
Zoltan Kodály,(ZOHL-tahn KOH-dye),Wiener
Zoltán Kodály,(ZOHL-tahn KOH-dye),2018_IQBT_NASAT/Packet_15.pdf|nsc17/22.txt
Zouaves,(z’WAHVZ),nsc18/19.txt
Zoé,(zo-AY),2018_IQBT_NASAT/Packet_05.pdf
Zuhr,(DOO-ur),Wiener
Zulfikar Ali Bhutto,(ZUL-fee-car AH-lee BUH-toh),Wiener
Zulಘqar,(ZOOL-fee-kar),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Zvonimir Janko,(z’VOH-nee-meer YAHN-ko),2018_IQBT_NASAT/Packet_05.pdf
Zwarte Piet,(ZVARR-tuh PEET),nsc17/17.txt
Zweibrücken,(ts-VYE-brook-in),2017_NASAT/Round_04.pdf
Zweig,(Z'VYGE),2017_ACF_Regionals/P_-_Editors_3.pdf
Zyraxes,(zai-RACK-seez),Wiener
Zǐsī,(tsuh-suh),mysterium/06.txt
abelian,(ah-BEE-lee-uhn),Wiener
absorption,(AB-sorption),nsc18/16.txt
acatalasia,(UH-cat-uh-LAHZ-ee-uh),Wiener
accent aigu,(ahk-SAHNT ah-GOO),Wiener
accompagnato,(ah-KOM-pahn-YAH-toh),Wiener
acephalgic,(ay-suh-FALL-jik),2017_NASAT/Round_11.pdf
acetaldehyde,(ass-ih-TAHL-dih-hyde),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf|2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
acetyl CoA,(ah-SEE-till KOH-ay),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
acetyl,(aa-SEE-tul),Wiener
acetyl,(ah-SEE-till),nsc18/19.txt
acetyl-CoA,(uh-SEE-til-KOH-ay),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
acetylcholine,(aa-see-tul-KO-leen),Wiener
acheiropoieta,(ack-eer-oh-poy-EY-tuh),Wiener
achiral,(ay-KYE-ral),smt/04.txt
aconitase,(aa-CON-uh-tayz),Wiener
aconitase,(ah-KON-ih-tace),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
acquis communautaire,(ah-KEE koh-MYOO-noh-TAIR),2018_IQBT_NASAT/Packet_20.pdf
acrasin,(ah-KRAY-sin),2018_ACF_Nationals/16_-_Playoff_8_-_Editors_8.pdf
acrosomal,(AK-ruh-soh-mul),Wiener
acrosome,(AK-roh-sohm),Wiener
actinomycin-D,(actin-oh-MICE-in-D),nsc16/19.txt
acyloin,(uh-SILL-uh-win),2017_ACF_Regionals/D_-_Rutgers_A_+_Georgia_A.pdf
adagio lamentoso,(ah-DAH-jee-oh lah-men-TOH-soh),Wiener
adagio sostenuto,(ah-DAH-zhee-oh soh-steh-NOO-toh),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
adenine,(AA-deh-neen),Wiener
adhan,(ah-THAHN),2018_IQBT_NASAT/Packet_16.pdf
adhan,(azz-AHN),Wiener
adhvaryu,(ahd-VAR-yoo),Wiener
adrenodoxin,(uh-DREN-oh-DOX-in),2017_NASAT/Round_02.pdf
aegis,(EE-jis),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
aeolian,(ay-OH-lee-an),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
aeolids,(EE-uh-lids),nsc18/20.txt
aeruginosa,(ah-ROO-jin-oh-suh),nsc17/22.txt
aether,(ether),Wiener|nsc18/18.txt
afferent,(AH-fuh-rent),Wiener
affinal,(uh-final),nsc18/13.txt
affricates,(AFF-ruh-kits),Wiener
afikoman,(ah-fee-KOH-mun),Wiener
agape,(ah-GAP-ee),Wiener
agglutinates,(ag-GLUE-tin-ates),2017_ACF_Regionals/P_-_Editors_3.pdf
agitato,(ah-gee-TAH-toh),Wiener
agoge,(AH-goh-gay),Wiener
agunot,(ah-goo-NOTE),smt/10.txt
agōgē,(ah-GO-gee),nsc18/01.txt
ahimsa,(ah-HIM-suh),Wiener
ahu,(AH-hoo),Wiener
airag,(EY-rik),Wiener
al-Azhar,(uh-ZAR),Wiener
al-Khidr,(ahl-kah-DEER),Wiener
al-Qāhirah,(el-KAW-hee-rah),2017_NASAT/Round_13.pdf
al-ithnayn,(al-ith-NEIN),Wiener
aldosterone,(al-DOSS-ter-oan),Wiener
aletheia,(ah-leth-AY-uh),2018_CMST/09.pdf
alif lam mim,(ah-LEEF lahm MEEM),Wiener
aliphatic,(AL-uh-PATH-ick),Wiener
aliskiren and captopril,(ah-LIS-kih-ren and CAP-to-pril),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
alkali,(AL-kuh-lai),Wiener
alkynes,(al-KINEZ),Wiener
allantoin,(uh-LAN-toe-in),2018_ACF_Nationals/09_-_Playoff_1_-_Editors_1.pdf
alleles,(a-LEELZ),Wiener
allemande,(AL-uh-mond),nsc18/19.txt
allopatric,(AA-lo-PAT-rik),Wiener
alpha-amantinin,(alpha-a-MAN-tin-in),nsc16/19.txt
alpini,(al-pee-nee),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
also wrote 4’33,(four thirty three),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
alte Pinakothek,(ALL-tuh PEE-nah-koh-take),mysterium/01.txt
altyerrenge,(all-chuh-RANG-uh),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
alveolar,(al-vee-OH-lar),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
alveoli,(al-vee-OH-lai),Wiener
amanuensis,(uh-MAN-yoo-EN-siss),2018_IQBT_NASAT/Packet_10.pdf
amatsukami,(ah-MOTTS-kami),2017_NASAT/Round_07.pdf
ameobocytes,(uh-MEE-boh-sites),Wiener
amiloride-sensitive,(ah-MIL-oh-ride),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
aminate,(am-ih-nate),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
amine,(AA-meen),Wiener
amine,(AM-een),2017_ACF_Regionals/O_-_Editors_2.pdf
aminoacyl,(uh-MEE-noh-EY-sil),Wiener
aminoglycoside,(aa-meen-ohg-lai-KO-side),Wiener
aminoglycosides,(uh-MEE-no-GLY-kuh-sydes),2017_NASAT/Round_15.pdf
aminopterin,(am-in-OP-ter-in),2017_ACF_Regionals/D_-_Rutgers_A_+_Georgia_A.pdf|2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
aminopterin,(uh-MEEN-oh-tare-in),nsc16/17.txt
amlodipine,(am-LOAD-ih-peen),2018_IQBT_NASAT/Packet_01.pdf
amoebaean,(uh-MEE-bee-in),2018_CMST/10.pdf
amor fati,(ah-MORE FAH-tee),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
amour de soi,(aa-MOR day SWAH),Wiener
amour propre,(UH-moor PROP),2017_ACF_Fall/JHU_B_McGill_A_NYU_A_UCSD_A.pdf
ampheck,(AM-feck),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
amphisbaena,(am-fis-BYE-nah),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
amu,(A-M-U),nsc17/13.txt
amècche,(ah-MAY-kay),nsc18/20.txt
an SDS-PAGE,(s-d-s page),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
anammoxosome,(anna-MOX-oh-some),nsc18/20.txt
ancien régime,(on-s’YEN ray-JEEM),nsc18/02.txt
andabata,(on-duh-BAH-tuh),Wiener
andesite,(AN-deez-ite),nsc18/13.txt
andesitic,(AN-duh-SIT-ick),Wiener
anesthetized,(uh-NESS-thuh-tized),2018_CMST/04.pdf
aneuploidy,(AN-uh-ploy-dee),Wiener
angiosperm,(AN-jee-oh-sperm),Wiener
animalcule,(aa-neh-MALK-yool),Wiener
anion,(AN-eye-on),Wiener
anionic,(ANN-ionic),nsc18/03.txt
anisotropic,(AN-iso-TROP-ik),nsc17/13.txt
anisotropies,(an-eye-SAH-truh-peez),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
anisotropy,(an-ICE-uh-trop-ee),Wiener
ankh,(ONK),Wiener
anoethau,(ah-NOY-thy),2018_CMST/12.pdf
anomie,(AH-noh-mee),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
antigen,(AN-tih-jen),Wiener
antiphonally,(an-TIFF-uh-null-ee),2018_IQBT_NASAT/Packet_17.pdf
antistrophe,(AN-tis-tro-fee),Wiener
antitheses,(an-TITH-uh-seez),2018_IQBT_NASAT/Packet_05.pdf
anucleated,(EY-nook-lee-ate-ed),Wiener
apatheia,(aa-paa-THAY-uh),Wiener
apomixis,(ey-poh-MIX-is),Wiener
aponia,(a-POHN-ee-uh),Wiener
apoptosis,(EY-pop-TOH-siss),Wiener
aporetic,(AP-oh-ret-ik),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
aquaporin,(AH-kwah-por-in),Wiener
aquarelle,(aqua-RELL),nsc18/19.txt
arabesque,(AH-ruh-BESK),Wiener
arabinose,(uh-RAB-inn-oce),nsc18/10.txt
aragonite,(ah-RAH-guh-nite),Wiener
araith,(AH-ryth),2018_CMST/12.pdf
arbitrage,(AR-bih-trahzh),nsc18/18.txt
archenteron,(ark-ENT-uh-ron),2017_NASAT/Round_17.pdf
arcuate,(ARK-yoo-ate),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
arebica,(ah-reh-BEET-sah),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
aristeia,(ah-RIS-tee-ah),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
aristeia,(air-ih-STEE-uh),2018_CMST/12.pdf
aristeia,(ar-iss-TEE-ah),nsc18/23.txt
arithmetic,(AIR-ith-MET-ic),2018_CMST/15.pdf
arithmetic,(AIR-ith-MET-ick),2018_IQBT_NASAT/Packet_04.pdf
arity,(AIR-it-ee),nsc18/04.txt
aromatase,(ah-ROE-muh-tayz),Wiener
aromatase,(uh-ROME-uh-taze),nsc17/08.txt
arpeggio,(ar-PEJ-ee-oh),nsc18/04.txt
arquebus,(AR-kweh-bus),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
arquebus,(ARK-wuh-bus),Wiener
arrondissement,(ah-RON-diss-mont),Wiener
arrondissement,(ah-ron-deess-MAWN),umdfall17/05.txt
artemisinin,(ar-teh-MIS-in-in),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
arynes,(AIR-eyenz),Wiener
as Rey-Alcalde,(ray al-KAHL-day),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
asiento,(ah-see-EN-toh),Wiener
aspartame,(ASS-par-tame),nsc18/15.txt
assignat,(ah-seen-YAH),nsc17/22.txt
ataraxia,(at-uh-RACK-see-uh),Wiener
atelectasis,(AT-uh-LECT-uh-siss),2018_IQBT_NASAT/Packet_01.pdf
atelier,(ATTLE-yay),2018_IQBT_NASAT/Packet_01.pdf
atherosclerosis,(ATH-er-oh-sclerosis),nsc18/02.txt
atole,(ah-TOH-lay),nsc18/AS.txt
atoll,(EY-tahl),Wiener
auberge,(oh-BAIRZH),2017_ACF_Regionals/P_-_Editors_3.pdf
aufbau,(OWF-bow),2018_ACF_Regionals/R._Editors_1.pdf
aufbau,(OWFF-bough),nsc18/17.txt
aufbau,(OWFF-bow),nsc17/03.txt|nsc18/14.txt
aufhebung,(OWF-hay-boong),2018_IQBT_NASAT/Packet_11.pdf
auto-da-fé,(OW-toh-dah-FAY),Wiener
autophagy,(aw-TOFF-uh-jee),nsc18/03.txt
autoxidation,(awt-oxidation),nsc18/05.txt
aux Meadows,(LAN-see meadows),2016_Terrapin/Packet_06.pdf
ayllus,(EYE-ooz),Wiener
ayre,(air),2018_IQBT_NASAT/Packet_05.pdf
azeotrope,(AH-zee-oh-trope),Wiener
azeotrope,(AY-zee-oh-trope),nsc18/18.txt
aziridines,(uh-ZEER-eh-deenz),2018_ACF_Nationals/TB03_-_Tiebreakers_and_Extras_-_Editors_13.pdf
azmaris,(az-MAR-ees),2018_IQBT_NASAT/Packet_18.pdf
ba'al teshuva,(buh-ALL choo-VAH),nsc17/07.txt
bacchante,(buh-CONT),2018_IQBT_NASAT/Packet_17.pdf
bacilli,(bah-SEE-lee),Wiener
bacillus,(buh-SILL-uss),Wiener
bacteriorhodopsin,(bacterio-rhodopsin),smt/15.txt
bael,(bale),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
baie,(BYE-uh),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
baiji,(BYE-jee),Wiener
bakkie,(BAH-kee),Wiener
balafon,(BAA-luh-fawn),2017_NASAT/Round_05.pdf
baldacchino,(ball-da-KEE-no),smt/02.txt
ballades,(ball-ODDS),nsc18/18.txt
ballet,(emphasize),nsc18/22.txt
baluch,(bah-LOOCH),2017_NASAT/Round_09.pdf
bandoneón,(bon-doh-nay-OWN),nsc18/11.txt
banlieue,(bon-LOO),Wiener
banmal,(pahn-mahl),2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf
baobab,(BAY-oh-bob),Wiener
barchan,(BAR-kahn),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
barchan,(bar-can),2018_ACF_Regionals/F._Berkeley_A_+_MIT_B_+_Southampton_A.pdf
barre,(bar),2017_NASAT/Round_09.pdf
basale,(bay-SAY-lee),Wiener
bashi-bazouk,(bah-shee-bah-ZOOK),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
basso,(boss-o),2017_ACF_Fall/Amherst_A_Clemson_Waterloo_UL_Lafayette_WKU_A.pdf
bayadères,(by-uh-DAIRZ),2018_CMST/08.pdf
bdelloid,(DEH-lloyd),Wiener
beads. ANSWER: dhikr,(DEE-kur or d'HEE-kur),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
beatification,(bee-AT-ification),nsc18/01.txt
beignet,(ben-YAY),nsc18/04.txt
benzenesulfonyl,(benzene-sulf-ON-ill),nsc18/24.txt
benzoin,(BEN-zo-in),smt/10.txt
berceuse,(BARE-soo-zuh),Wiener
berceuse,(bare-SOOZ),2018_CMST/10.pdf
berdache,(bur-DASH),2018_CMST/08.pdf
berele,(buh-ruh-LAY),2018_IQBT_NASAT/Packet_18.pdf
bergamasques,(bair-guh-masks),2018_IQBT_NASAT/Packet_07.pdf
beta-mercaptoethanol,(beta-mer-CAP-toh-ethanol),nsc18/06.txt
bhajana,(b'ha-jah-nah),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
bicuculline,(BUY-cook-YOU-lean),Wiener
bikkurim,(bee-koo-REEM),nsc18/20.txt
bildungsroman,(BIL-dungz-roh-mahn),Wiener
bildungsroman,(BILL-doongs-ro-MAHN),2017_NASAT/Round_04.pdf|2017_NASAT/Round_07.pdf
bilharzia,(bill-HAR-zee-uh),nsc18/09.txt
bilharzia,(bill-HART-see-uh),nsc16/18.txt
bilirubin,(BILL-ee-rue-ben),nsc16/21.txt
birefringent,(BYE-ruh-FRIN-jent),Wiener
biremes,(BY-reemz),2018_ACF_Nationals/04_-_Prelims_4_-_Maryland_A.pdf
bitumen,(bit-YOO-min),2018_CMST/08.pdf
bituminous,(bye-TOO-muh-nus),Wiener
bitunicate,(BI-tunic-it),nsc18/04.txt
biuret,(BUY-yuh-ret),2017_NASAT/Round_17.pdf
biuret,(bye-oo-ret),2018_ACF_Nationals/11_-_Playoff_3_-_Editors_3.pdf
blanc,(blonk),2018_CMST/09.pdf
blisibimod,(bleh-SEE-bee-mod),Wiener
bodhrán,(BOH-ron),mysterium/09.txt
boeotarch,(BOH-ee-tark),Wiener
bombero,(bom-BARE-oh),Wiener
bombes,(bombs),nsc18/19.txt
bombesin,(BOM-beh-sin),2017_ACF_Regionals/O_-_Editors_2.pdf
bombesin,(bom-BAY-sin),Wiener
bone,(extracellular),nsc18/06.txt
boolean,(BOO-lee-in),2018_IQBT_NASAT/Packet_19.pdf
borer,(boh-RAIR),2018_CMST/07.pdf
borse,(BOR-say),Wiener
boteh,(boh-TEH),Wiener
boulangère,(boo-lawn-ZHAIR),nsc18/05.txt
boule,(BOO-lee),Wiener
bourdon,(burden),2018_IQBT_NASAT/Packet_10.pdf
bourgeoisie,(boor-jwah-ZEE),nsc18/02.txt
boustrephedon,(boo-STREF-uh-don),Wiener
bozzetti,(boh-TSEH-tee),2018_CMST/12.pdf
brachistochrone,(bruh-KISS-tuh-crone),smt/02.txt
bradykinin,(brady-KYE-nin),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
brahmacharya,(brah-muh-CHAR-yuh),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
breccias,(BREH-chee-uhz),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
brevet,(breh-vay),2018_ACF_Nationals/TB03_-_Tiebreakers_and_Extras_-_Editors_13.pdf
brillante,(bree-YONT),2018_CMST/12.pdf
broken Peccei–Quinn,(pet-CHAY kwin),mysterium/12.txt
bromination,(BRO-min-AY-shun),Wiener
bronchi,(bron-kye),Wiener
bronchiectasis,(BRON-key-EK-tuh-sis),2018_ACF_Nationals/09_-_Playoff_1_-_Editors_1.pdf
brujo,(BROO-ho),nsc18/AS.txt
buccine,(BOOT-chee-nay),nsc17/06.txt
buccine,(boo-CHEE-nay),2018_IQBT_NASAT/Packet_11.pdf|smt/05.txt
bucentaur,(BYOO-sen-tar),Wiener
bucranium,(boo-KRAH-nee-um),2018_CMST/08.pdf
buddhakṣetra,(buh-duck-SHET-ruh),2018_IQBT_NASAT/Packet_14.pdf
buffa,(BOO-fuh),2018_CMST/03.pdf
built al-Azhar,(al ah-ZHAR),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
bunyip,(BUN-yip),Wiener
buret,(byoo-RET),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
buttes,(byoots),nsc18/01.txt
buyei,(boo-yay),2018_ACF_Regionals/L._UCSD_A_+_UF_A_+_JHU_D.pdf
c-Jun,(C-jun),2018_CMST/14.pdf
c-Myc,(C-mick),2017_NASAT/Round_09.pdf|nsc17/02.txt
cAMP,(CAMP),Wiener
cI,(C-one),2018_CMST/03.pdf
cIII,(C-three),2018_CMST/03.pdf
cacique,(ka-SEE-kay),nsc18/23.txt
cadenza,(cuh-DEN-zuh),Wiener
caduceus,(cuh-DOO-siss),Wiener
caduceus,(kah-DOO-see-us),nsc18/03.txt
café au lait,(kah-FAY oh LAY),2018_CMST/02.pdf
café com leite,(ka-FAY kohm LAY-teh),2018_ACF_Nationals/12_-_Playoff_4_-_Editors_4.pdf
cagots,(kah-GO’s),2016_Terrapin/Packet_08.pdf
calcareous,(CAL-suh-riss),Wiener
calcineurin,(cal-sih-NOOR-in),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
calculi,(cahl-COO-lee),Wiener
called Udasis,(oo-DAH-sees),Wiener
calve,(KAHV),Wiener
canaliculi,(can-ah-LICK-yoo-lie),2017_ACF_Regionals/O_-_Editors_2.pdf
candela,(can-DEL-uh),Wiener
cantilevered,(CAN-tuh-lee-vurd),Wiener
canut,(cah-NOO),Wiener
canuts,(kah-NOO),2016_Terrapin/Packet_13_Finals_1.pdf
canzonetta,(CAN-soh-NEE-tuh),Wiener
capillary,(CAP-ill-airy),nsc18/07.txt
capoeira,(kah-poh-AIR-ah),Wiener
capulcu,(CHAH-pull-JU),Wiener
carabinieri,(kar-uh-bin-YAIR-ee),Wiener
carbamylation,(carb-am-uh-lation),2018_IQBT_NASAT/Packet_07.pdf
carbapenems,(carba-PEN-ums),nsc18/11.txt
carbenoid,(CAR-ben-oyd),2017_ACF_Regionals/P_-_Editors_3.pdf
carbocations,(carbo-CAT-ions),2018_IQBT_NASAT/Packet_05.pdf
carbonyl,(car-buh-NEEL),Wiener
carcinogen,(car-SIN-oh-jin),Wiener
carcinogenic,(CAR-sin-oh-JEN-ik),Wiener
carcinoma,(car-sih-NO-muh),Wiener
cardón,(car-DOHN),Wiener
carmagnole,(CAH-ruh-mon-YO-luh),Wiener
carpe diem,(KAR-pay DEE-em),2018_IQBT_NASAT/Packet_02.pdf
carrageenans,(CARE-uh-JEE-nins),nsc17/02.txt
carte de tendre,(kart duh TON-druh),2018_IQBT_NASAT/Packet_06.pdf
carte de visite,(CART doo VEE-zeet),Wiener
cartilaginous,(kar-til-LADGE-in-us),nsc18/20.txt
cartouche,(kar-TOOSH),2018_IQBT_NASAT/Packet_05.pdf
caryatid,(CARE-yah-tid),nsc17/02.txt
cassava,(ka-SAH-va),nsc18/23.txt
cassia,(CASH-uh),nsc18/11.txt
casu marzu,(CAHT-soo MAHRT-soo),Wiener
casuistry,(KAZ-oo-ihs-tree),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
catafalqued,(KAT-ah-falk'd),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
catalase,(CAT-uh-layz),Wiener
catalysis,(kuh-TAL-ih-sis),nsc18/16.txt
catecholamine,(CAT-uh-COAL-uh-meen),Wiener
catenanes and rotaxanes,(CAT-eh-nayns and roh-TAX-ayns),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
cation,(CAT-eye-on),Wiener
cation,(CAT-ion),2017_NASAT/Round_01.pdf
cation,(cation),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
cationic,(CAT-ionic),nsc18/03.txt
cations,(CAT-ions),nsc18/16.txt
catorce,(cah-TOR-say),Wiener
catuṣkoṭi,(chah-toosh-KOH-tee),2018_CMST/02.pdf
caudate,(CAW-date),mysterium/04.txt
caudillo,(cow-DEE-yo),Wiener|mysterium/14.txt
caudillos,(cow-DEE-ohs),Wiener
cavaquinho,(kuh-vuh-KEEN-yoo),2017_NASAT/Round_02.pdf
cave canem,(KAH-vay KAH-nem),nsc18/14.txt
caïlcédrat,(cal-si-DRAH),smt/07.txt
ce,(SUH),Wiener
celecoxib,(seh-leh-COX-ib),2018_ACF_Nationals/17_-_Playoff_9_-_Editors_9.pdf
celesta,(chuh-LESS-tuh),Wiener
cem,(jem),smt/04.txt
cemaat,(cheh-MAHT),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf|2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
centone,(ken-TOH-nay),2018_IQBT_NASAT/Packet_11.pdf
cephalopod,(SEFF-uh-lo-pod),Wiener
cephalosporins,(cephalo-SPORE-ins),nsc18/11.txt
ceramide,(SIR-uh-myde),2017_NASAT/Round_06.pdf
cerebrum,(suh-REEB-rum),Wiener
cgs,(C-G-S),nsc18/16.txt
chaconne,(shah-KUN),2018_IQBT_NASAT/Packet_08.pdf
chaconnes,(shah-KUNS),2018_IQBT_NASAT/Packet_15.pdf
chador,(CHUD-er),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
chaebol,(cheh-ball),2017_NASAT/Round_17.pdf
chalumeau,(sha-loo-MOH),2017_NASAT/Round_12.pdf
chancres,(CAIN-kerz),Wiener
chanson de geste,(shahn-SOHN de ZHEST),2017_ACF_Regionals/N_-_Editors_1.pdf
chanson de geste,(shawn-SAWN duh ZHEST),nsc18/10.txt
chaotropes,(KAY-oh-tropes),2017_ACF_Regionals/P_-_Editors_3.pdf
chaperonins,(CHAPERONE-ins),nsc16/23.txt
chaperonins,(shap-er-OH-nins),nsc18/06.txt
chasquis,(CHOSS-kees),nsc16/19.txt
che gelida manina,(kay JAH-lee-duh mah-NEE-nuh),Wiener
chelate,(KEE-late),2017_NASAT/Round_05.pdf
chelated,(KEE-lated),mysterium/10.txt
chelates,(KEE-lates),2018_IQBT_NASAT/Packet_18.pdf
chelating,(KEE-late-ing),nsc18/11.txt
chemiosmotic,(KIM-eye-oz-motic),Wiener
chemotaxis,(kee-moh-TAK-sis),Wiener
cherub,(CHER-ub),Wiener
chevre,(SHEH-veh-ruh),Wiener
chi,(KAI),Wiener
chi,(kye),nsc17/17.txt
chi-squared,(KYE-squared),2017_ACF_Regionals/P_-_Editors_3.pdf
chiaroscuro,(KYAH-ro-SKOO-ro),2018_IQBT_NASAT/Packet_15.pdf
chiaroscuro,(k'yahr-oh-SKOO-roh),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
chiaroscuro,(kee-ah-ruhs-KYOO-roh),Wiener
chiasmata,(kahy-az-MAH-tah),Wiener
chiasmata,(kye-AZ-muh-tuh),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
chiesa,(kee-EZZ-ah),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
chifa,(CHEE-fah),Wiener
chimerical,(kye-MAIR-ih-kull),2018_IQBT_NASAT/Packet_17.pdf
chiral,(KYE-rull),nsc18/10.txt
chirality,(kye-RAL-uh-tee),2018_IQBT_NASAT/Packet_20.pdf
chitin,(KITE-in),Wiener
chitinous,(KITE-in-us),nsc18/20.txt
chitinous,(KITE-uh-nuss),2017_NASAT/Round_06.pdf
chiton,(KYE-tahn),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
chitosan,(KITE-oh-san),2018_IQBT_NASAT/Packet_04.pdf
chloralkali,(klor-AL-kuh-lye),nsc18/01.txt
chloride with,(read slowly),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
chloroprene,(CLOR-oh-preen),nsc18/03.txt
choanocyte,(co-ANN-oh-site),Wiener
choanoderm,(koh-AN-uh-derm),Wiener
cholecalciferol,(COH-luh-cal-SIF-eh-rahl),Wiener
cholent,(HO-lent),Wiener
